ꉂ (′̤ॢ∀ ू‵̤๑))ˉ̞̭♡	Left Love	emotions_positive
♡♡+.ﾟ(￫ε￩*)ﾟ+.ﾟ	Left Love	emotions_positive
꒰✪ૢꇵ✪ૢ꒱ෆ⃛	Left Love	emotions_positive
(((o(*ﾟ▽ﾟ*)o)))	Circle Hands	emotions_positive
o((*^▽^*))o	Circle Hands	emotions_positive
Ｏ(≧▽≦)Ｏ	Circle Hands	emotions_positive
o(〃＾▽＾〃)o	Circle Hands	emotions_positive
o(^▽^)o	Circle Hands	emotions_positive
Ｏ(≧∇≦)Ｏ	Circle Hands	emotions_positive
o(≧∇≦o)	Circle Hands	emotions_positive
σ(≧ε≦ｏ)	Circle Hands	emotions_positive
o(*^▽^*)o	Circle Hands	emotions_positive
⌒°(❛ᴗ❛)°⌒	Circle Hands	emotions_positive
o(^∀^*)o	Circle Hands	emotions_positive
o(^◇^)o	Circle Hands	emotions_positive
《《o(≧◇≦)o》》	Circle Hands	emotions_positive
o(*≧□≦)o	Circle Hands	emotions_positive
o(*>ω<*)o	Circle Hands	emotions_positive
(ﾉ･ｪ･)ﾉ	Excited to the Right	emotions_positive
(/^▽^)/	Excited to the Right	emotions_positive
(ﾉ´ヮ´)ﾉ*:･ﾟ✧	Excited to the Right	emotions_positive
(ﾉ≧∀≦)ﾉ	Excited to the Right	emotions_positive
(ﾉ^ヮ^)ﾉ*:・ﾟ✧	Excited to the Right	emotions_positive
(/ ‘з’)/	Excited to the Right	emotions_positive
(۶ꈨຶꎁꈨຶ )۶ʸᵉᵃʰᵎ	Excited to the Right	emotions_positive
⁽(◍˃̵͈̑ᴗ˂̵͈̑)⁽	Excited to the Right	emotions_positive
(╯✧∇✧)╯	Excited to the Right	emotions_positive
Σ(ノ°▽°)ノ	Excited to the Right	emotions_positive
( ƅ°ਉ°)ƅ	Excited to the Right	emotions_positive
ヽ(　･∀･)ﾉ	Excited to the Right	emotions_positive
˭̡̞(◞⁎˃ᆺ˂)◞*✰	Excited to the Right	emotions_positive
(p^-^)p	Excited to the Right	emotions_positive
(ﾉ^∇^)ﾉﾟ	Excited to the Right	emotions_positive
ヽ(〃･ω･)ﾉ	Excited to the Right	emotions_positive
(۶* ‘ꆚ’)۶”	Excited to the Right	emotions_positive
（。＞ω＜）。	Excited to the Right	emotions_positive
（ﾉ｡≧◇≦）ﾉ	Excited to the Right	emotions_positive
ヾ(｡･ω･)ｼ	Excited to the Right	emotions_positive
(ﾉ･д･)ﾉ	Excited to the Right	emotions_positive
.+:｡(ﾉ･ω･)ﾉﾞ	Excited to the Right	emotions_positive
Σ(*ﾉ´>ω<｡`)ﾉ	Excited to the Right	emotions_positive
ヾ（〃＾∇＾）ﾉ♪	Excited to the Right	emotions_positive
.ﾟ☆(ノё∀ё)ノ☆ﾟ.	Excited to the Right	emotions_positive
⌒ﾟ(❀>◞౪◟<)ﾟ⌒	Excited to the Right	emotions_positive
ヽ/❀o ل͜ o\ﾉ	Excited to the Right	emotions_positive
⤴︎ ε=ε=(ง ˃̶͈̀ᗨ˂̶͈́)۶ ⤴︎	Excited to the Right	emotions_positive
୧༼✿ ͡◕ д ◕͡ ༽୨	Excited to the Right	emotions_positive
